Order ID,Order Line Number,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Region,State,City,Product ID,Product Name,Category,Sub-Category,Sales Amount,Quantity,Unit Price,Gross Sales Amount,Discount,Discount Amount,Cost,Profit,Sales Channel,Sales Rep,Returned Flag
ORD-202401-00092,1,2024-01-07,2024-01-10,C0197,Karen Rocha,Consumer,Brazil,North,AM,Manaus,P009,TypeEdge Keyboard,Technology,Accessories,378.99,5,78.26,391.3,0.0315,12.31,211.75,167.24,Retail Stores,Isabela Duarte,0
ORD-202401-00103,1,2024-01-07,2024-01-10,C0131,BlueWave Distribution Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P012,TaskSeat Essential,Furniture,Chairs,1087.31,6,185.29,1111.74,0.022,24.43,681.16,406.16,Online,Eduarda Lima,0
ORD-202401-00103,2,2024-01-07,2024-01-10,C0131,BlueWave Distribution Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P008,FlexMouse Wireless,Technology,Accessories,311.38,8,39.82,318.56,0.0225,7.18,166.2,145.17,Online,Eduarda Lima,0
ORD-202401-00164,1,2024-01-07,2024-01-09,C0018,Core Office Ltd.,Small Business,Brazil,South,PR,Curitiba,P005,LaserJet Office X1,Technology,Printers,1184.64,3,406.17,1218.51,0.0278,33.87,1015.84,168.8,Online,Mateus Ribeiro,0
ORD-202401-00177,1,2024-01-07,2024-01-12,C0048,Julia Araujo,Consumer,Brazil,Midwest,GO,Goiania,P004,VisionView 27 QHD,Technology,Monitors,1901.81,4,504.46,2017.84,0.0575,116.03,1500.27,401.54,Distributors,Gabriela Moura,0
ORD-202401-00177,2,2024-01-07,2024-01-12,C0048,Julia Araujo,Consumer,Brazil,Midwest,GO,Goiania,P005,LaserJet Office X1,Technology,Printers,1536.44,4,407.6,1630.4,0.0576,93.96,1389.74,146.7,Distributors,Gabriela Moura,0
ORD-202401-00008,1,2024-01-08,2024-01-11,C0105,Sofia Carvalho,Consumer,Brazil,Midwest,MT,Cuiaba,P025,Shipping Labels,Office Supplies,Labels,55.12,5,11.22,56.1,0.0175,0.98,25.27,29.85,Retail Stores,Henrique Souza,0
ORD-202401-00008,2,2024-01-08,2024-01-11,C0105,Sofia Carvalho,Consumer,Brazil,Midwest,MT,Cuiaba,P005,LaserJet Office X1,Technology,Printers,380.29,1,405.02,405.02,0.0611,24.73,341.4,38.89,Retail Stores,Henrique Souza,0
ORD-202401-00010,1,2024-01-08,2024-01-12,C0080,Eduardo Souza,Consumer,Brazil,Southeast,MG,Belo Horizonte,P024,Marker Kit,Office Supplies,Writing,194.48,13,15.37,199.81,0.0267,5.33,97.78,96.7,Distributors,Larissa Araujo,0
ORD-202401-00010,2,2024-01-08,2024-01-12,C0080,Eduardo Souza,Consumer,Brazil,Southeast,MG,Belo Horizonte,P021,Exec Binder Set,Office Supplies,Binders,235.06,9,27.05,243.45,0.0345,8.39,143.12,91.93,Distributors,Larissa Araujo,0
ORD-202401-00024,1,2024-01-08,2024-01-12,C0093,TrueNorth Markets S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P014,WorkBench 160,Furniture,Desks,5071.03,7,767.09,5369.63,0.0556,298.6,4343.42,727.61,Distributors,Carla Nogueira,0
ORD-202401-00024,2,2024-01-08,2024-01-12,C0093,TrueNorth Markets S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P025,Shipping Labels,Office Supplies,Labels,172.01,15,11.91,178.65,0.0372,6.64,76.65,95.36,Distributors,Carla Nogueira,0
ORD-202401-00031,1,2024-01-08,2024-01-09,C0148,Thiago Costa,Consumer,Brazil,Midwest,MT,Cuiaba,P023,Gel Pen Box,Office Supplies,Writing,98.82,8,12.47,99.76,0.0094,0.94,46.41,52.41,Online,Henrique Souza,0
ORD-202401-00031,2,2024-01-08,2024-01-09,C0148,Thiago Costa,Consumer,Brazil,Midwest,MT,Cuiaba,P008,FlexMouse Wireless,Technology,Accessories,114.98,3,39.13,117.39,0.0205,2.41,64.32,50.66,Online,Henrique Souza,0
ORD-202401-00031,3,2024-01-08,2024-01-09,C0148,Thiago Costa,Consumer,Brazil,Midwest,MT,Cuiaba,P009,TypeEdge Keyboard,Technology,Accessories,135.88,2,69.76,139.52,0.0261,3.64,85.91,49.98,Online,Henrique Souza,0
ORD-202401-00031,4,2024-01-08,2024-01-09,C0148,Thiago Costa,Consumer,Brazil,Midwest,MT,Cuiaba,P016,ModShelf Plus,Furniture,Storage,672.77,3,233.98,701.94,0.0416,29.17,433.97,238.8,Online,Henrique Souza,1
ORD-202401-00041,1,2024-01-08,2024-01-13,C0047,Aurora Distribution S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P026,Shelf Labels,Office Supplies,Labels,114.62,13,8.98,116.74,0.0181,2.12,53.77,60.85,Retail Stores,Larissa Araujo,0
ORD-202401-00041,2,2024-01-08,2024-01-13,C0047,Aurora Distribution S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P004,VisionView 27 QHD,Technology,Monitors,1786.16,4,470.47,1881.88,0.0509,95.72,1458.71,327.45,Retail Stores,Larissa Araujo,0
ORD-202401-00053,1,2024-01-08,2024-01-10,C0021,Thiago Silva,Consumer,Brazil,South,SC,Florianopolis,P005,LaserJet Office X1,Technology,Printers,385.63,1,409.91,409.91,0.0592,24.28,341.08,44.55,Retail Stores,Carla Nogueira,0
ORD-202401-00053,2,2024-01-08,2024-01-10,C0021,Thiago Silva,Consumer,Brazil,South,SC,Florianopolis,P007,DockPro Station,Technology,Accessories,782.88,6,134.38,806.28,0.029,23.4,557.43,225.46,Retail Stores,Carla Nogueira,1
ORD-202401-00053,3,2024-01-08,2024-01-10,C0021,Thiago Silva,Consumer,Brazil,South,SC,Florianopolis,P016,ModShelf Plus,Furniture,Storage,1083.8,5,223.25,1116.25,0.0291,32.45,717.49,366.31,Retail Stores,Carla Nogueira,0
ORD-202401-00081,1,2024-01-08,2024-01-11,C0112,Aurora Distribution Ltd.,Small Business,Brazil,Northeast,PE,Recife,P005,LaserJet Office X1,Technology,Printers,399.61,1,415.89,415.89,0.0391,16.28,344.62,54.99,Retail Stores,Eduarda Lima,0
ORD-202401-00088,1,2024-01-08,2024-01-09,C0178,Harbor Retail Ltd.,Small Business,Brazil,North,AM,Manaus,P008,FlexMouse Wireless,Technology,Accessories,315.57,8,40.56,324.48,0.0275,8.91,169.96,145.61,Online,Isabela Duarte,0
ORD-202401-00090,1,2024-01-08,2024-01-13,C0256,Golden Business Ltd.,Small Business,Brazil,North,AM,Manaus,P018,Compact Side Table,Furniture,Tables,631.76,5,130.37,651.85,0.0308,20.09,496.77,134.99,Distributors,Joao Pires,0
ORD-202401-00090,2,2024-01-08,2024-01-13,C0256,Golden Business Ltd.,Small Business,Brazil,North,AM,Manaus,P006,InkFlow Compact,Technology,Printers,704.24,3,238.79,716.37,0.0169,12.13,616.46,87.78,Distributors,Joao Pires,0
ORD-202401-00090,3,2024-01-08,2024-01-13,C0256,Golden Business Ltd.,Small Business,Brazil,North,AM,Manaus,P016,ModShelf Plus,Furniture,Storage,851.74,4,219.09,876.36,0.0281,24.62,600.02,251.72,Distributors,Joao Pires,0
ORD-202401-00125,1,2024-01-08,2024-01-09,C0136,Marina Rocha,Consumer,Brazil,Northeast,PE,Recife,P007,DockPro Station,Technology,Accessories,144.95,1,150.3,150.3,0.0356,5.35,93.57,51.38,Online,Eduarda Lima,0
ORD-202401-00135,1,2024-01-08,2024-01-12,C0210,Fernanda Santos,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P009,TypeEdge Keyboard,Technology,Accessories,427.81,6,74.02,444.12,0.0367,16.31,251.45,176.36,Online,Ana Costa,0
ORD-202401-00135,2,2024-01-08,2024-01-12,C0210,Fernanda Santos,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P026,Shelf Labels,Office Supplies,Labels,42.08,5,8.54,42.7,0.0144,0.62,19.8,22.29,Online,Ana Costa,0
ORD-202401-00153,1,2024-01-08,2024-01-12,C0083,Nicolas Santos,Consumer,Brazil,North,TO,Palmas,P004,VisionView 27 QHD,Technology,Monitors,909.48,2,479.48,958.96,0.0516,49.48,766.78,142.71,Retail Stores,Isabela Duarte,0
ORD-202401-00153,2,2024-01-08,2024-01-12,C0083,Nicolas Santos,Consumer,Brazil,North,TO,Palmas,P003,VisionView 24,Technology,Monitors,307.79,1,320.57,320.57,0.0399,12.78,243.45,64.34,Retail Stores,Isabela Duarte,0
ORD-202401-00006,1,2024-01-09,2024-01-12,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P005,LaserJet Office X1,Technology,Printers,1228.12,3,418.56,1255.68,0.0219,27.56,1000.81,227.31,Retail Stores,Ana Costa,0
ORD-202401-00006,2,2024-01-09,2024-01-12,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P001,ApexBook 13,Technology,Laptops,1432.68,1,1508.74,1508.74,0.0504,76.06,1192.52,240.16,Retail Stores,Ana Costa,0
ORD-202401-00006,3,2024-01-09,2024-01-12,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P010,FocusCam Pro,Technology,Accessories,293.57,3,100.8,302.4,0.0292,8.83,170.05,123.52,Retail Stores,Ana Costa,0
ORD-202401-00059,1,2024-01-09,2024-01-10,C0093,TrueNorth Markets S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P015,SteelStore Cabinet,Furniture,Storage,2022.44,6,348.13,2088.78,0.0318,66.34,1451.69,570.75,Retail Stores,Daniel Rocha,0
ORD-202401-00059,2,2024-01-09,2024-01-10,C0093,TrueNorth Markets S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P013,LiftDesk 120,Furniture,Desks,1744.99,3,604.33,1812.99,0.0375,68.0,1355.26,389.73,Retail Stores,Daniel Rocha,0
ORD-202401-00077,1,2024-01-09,2024-01-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P002,ApexBook 15 Pro,Technology,Laptops,1878.95,1,2004.1,2004.1,0.0624,125.15,1520.01,358.94,Online,Joao Pires,0
ORD-202401-00077,2,2024-01-09,2024-01-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P022,Economy Binder Set,Office Supplies,Binders,102.6,6,17.27,103.62,0.0098,1.02,62.24,40.36,Online,Joao Pires,0
ORD-202401-00077,3,2024-01-09,2024-01-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P011,ErgoSeat Mesh,Furniture,Chairs,564.89,2,289.43,578.86,0.0241,13.97,398.48,166.41,Online,Joao Pires,0
ORD-202401-00102,1,2024-01-09,2024-01-10,C0001,Core Distribution Ltd.,Small Business,Brazil,South,RS,Porto Alegre,P001,ApexBook 13,Technology,Laptops,1445.71,1,1497.69,1497.69,0.0347,51.98,1135.94,309.77,Online,Carla Nogueira,0
ORD-202401-00121,1,2024-01-09,2024-01-12,C0018,Core Office Ltd.,Small Business,Brazil,South,PR,Curitiba,P023,Gel Pen Box,Office Supplies,Writing,131.38,11,12.09,132.99,0.0121,1.61,65.0,66.38,Direct Sales,Carla Nogueira,0
ORD-202401-00121,2,2024-01-09,2024-01-12,C0018,Core Office Ltd.,Small Business,Brazil,South,PR,Curitiba,P004,VisionView 27 QHD,Technology,Monitors,2330.56,5,481.46,2407.3,0.0319,76.74,1837.41,493.16,Direct Sales,Carla Nogueira,0
ORD-202401-00139,1,2024-01-09,2024-01-13,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P004,VisionView 27 QHD,Technology,Monitors,951.79,2,495.12,990.24,0.0388,38.45,692.88,258.91,Retail Stores,Carla Nogueira,0
ORD-202401-00139,2,2024-01-09,2024-01-13,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P009,TypeEdge Keyboard,Technology,Accessories,484.47,6,82.88,497.28,0.0258,12.81,255.62,228.86,Retail Stores,Carla Nogueira,0
ORD-202401-00166,1,2024-01-09,2024-01-10,C0229,Daniel Carvalho,Consumer,Brazil,Northeast,BA,Salvador,P027,Archive Box,Office Supplies,Filing,84.21,4,21.71,86.84,0.0302,2.63,52.17,32.04,Online,Eduarda Lima,0
ORD-202401-00168,1,2024-01-09,2024-01-11,C0112,Aurora Distribution Ltd.,Small Business,Brazil,Northeast,PE,Recife,P001,ApexBook 13,Technology,Laptops,4237.6,3,1473.61,4420.83,0.0414,183.23,3318.0,919.6,Online,Eduarda Lima,0
ORD-202401-00168,2,2024-01-09,2024-01-11,C0112,Aurora Distribution Ltd.,Small Business,Brazil,Northeast,PE,Recife,P018,Compact Side Table,Furniture,Tables,115.03,1,117.68,117.68,0.0225,2.65,93.6,21.43,Online,Eduarda Lima,0
ORD-202401-00020,1,2024-01-10,2024-01-13,C0159,Lighthouse Solutions Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P027,Archive Box,Office Supplies,Filing,174.16,8,21.77,174.16,0.0,0.0,101.89,72.27,Direct Sales,Eduarda Lima,0
ORD-202401-00020,2,2024-01-10,2024-01-13,C0159,Lighthouse Solutions Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P011,ErgoSeat Mesh,Furniture,Chairs,886.43,3,303.81,911.43,0.0274,25.0,573.92,312.5,Direct Sales,Eduarda Lima,0
ORD-202401-00020,3,2024-01-10,2024-01-13,C0159,Lighthouse Solutions Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P012,TaskSeat Essential,Furniture,Chairs,633.86,4,162.55,650.2,0.0251,16.34,458.37,175.48,Direct Sales,Eduarda Lima,0
ORD-202401-00030,1,2024-01-10,2024-01-12,C0149,Nicolas Santos,Consumer,Brazil,Northeast,PE,Recife,P026,Shelf Labels,Office Supplies,Labels,101.77,13,8.06,104.78,0.0287,3.01,54.8,46.97,Online,Eduarda Lima,0
ORD-202401-00046,1,2024-01-10,2024-01-14,C0087,Golden Markets Ltd.,Small Business,Brazil,South,SC,Florianopolis,P020,Eco Paper Pack,Office Supplies,Paper,101.86,7,15.03,105.21,0.0318,3.35,74.95,26.92,Retail Stores,Mateus Ribeiro,0
ORD-202401-00046,2,2024-01-10,2024-01-14,C0087,Golden Markets Ltd.,Small Business,Brazil,South,SC,Florianopolis,P025,Shipping Labels,Office Supplies,Labels,32.31,3,10.77,32.31,0.0,0.0,14.99,17.32,Retail Stores,Mateus Ribeiro,0
ORD-202401-00067,1,2024-01-10,2024-01-13,C0020,Giovana Costa,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P007,DockPro Station,Technology,Accessories,420.24,3,148.57,445.71,0.0571,25.47,287.24,133.01,Online,Bruno Almeida,0
ORD-202401-00067,2,2024-01-10,2024-01-13,C0020,Giovana Costa,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P001,ApexBook 13,Technology,Laptops,2941.64,2,1559.41,3118.82,0.0568,177.18,2177.42,764.22,Online,Bruno Almeida,0
ORD-202401-00076,1,2024-01-10,2024-01-13,C0184,TrueNorth Supply Ltd.,Small Business,Brazil,Southeast,RJ,Rio de Janeiro,P019,Premium Paper Pack,Office Supplies,Paper,232.75,12,20.03,240.36,0.0316,7.61,166.47,66.29,Direct Sales,Bruno Almeida,0
ORD-202401-00076,2,2024-01-10,2024-01-13,C0184,TrueNorth Supply Ltd.,Small Business,Brazil,Southeast,RJ,Rio de Janeiro,P006,InkFlow Compact,Technology,Printers,458.93,2,236.09,472.18,0.0281,13.25,372.78,86.15,Direct Sales,Bruno Almeida,0
ORD-202401-00089,1,2024-01-10,2024-01-12,C0245,Core Commerce S.A.,Enterprise,Brazil,Midwest,DF,Brasilia,P024,Marker Kit,Office Supplies,Writing,220.49,14,16.13,225.82,0.0236,5.33,106.24,114.24,Direct Sales,Henrique Souza,0
ORD-202401-00089,2,2024-01-10,2024-01-12,C0245,Core Commerce S.A.,Enterprise,Brazil,Midwest,DF,Brasilia,P016,ModShelf Plus,Furniture,Storage,1066.07,5,221.14,1105.7,0.0358,39.63,715.49,350.58,Direct Sales,Henrique Souza,0
ORD-202401-00089,3,2024-01-10,2024-01-12,C0245,Core Commerce S.A.,Enterprise,Brazil,Midwest,DF,Brasilia,P020,Eco Paper Pack,Office Supplies,Paper,260.89,17,15.77,268.09,0.0268,7.2,175.22,85.68,Direct Sales,Henrique Souza,0
ORD-202401-00143,1,2024-01-10,2024-01-12,C0208,Rafael Silva,Consumer,Brazil,South,PR,Curitiba,P009,TypeEdge Keyboard,Technology,Accessories,216.37,3,73.73,221.19,0.0218,4.82,122.1,94.27,Online,Mateus Ribeiro,0
ORD-202401-00172,1,2024-01-10,2024-01-15,C0020,Giovana Costa,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P025,Shipping Labels,Office Supplies,Labels,222.44,20,11.49,229.8,0.032,7.36,99.88,122.56,Distributors,Ana Costa,0
ORD-202401-00172,2,2024-01-10,2024-01-15,C0020,Giovana Costa,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P019,Premium Paper Pack,Office Supplies,Paper,286.73,15,19.9,298.5,0.0394,11.77,196.95,89.78,Distributors,Ana Costa,0
ORD-202401-00172,3,2024-01-10,2024-01-15,C0020,Giovana Costa,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P009,TypeEdge Keyboard,Technology,Accessories,636.24,9,73.8,664.2,0.0421,27.96,371.5,264.74,Distributors,Ana Costa,0
ORD-202401-00012,1,2024-01-11,2024-01-13,C0100,Union Retail Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P008,FlexMouse Wireless,Technology,Accessories,179.75,5,35.95,179.75,0.0,0.0,100.67,79.08,Direct Sales,Bruno Almeida,0
ORD-202401-00012,2,2024-01-11,2024-01-13,C0100,Union Retail Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P019,Premium Paper Pack,Office Supplies,Paper,240.05,14,17.56,245.84,0.0236,5.79,189.07,50.98,Direct Sales,Bruno Almeida,0
ORD-202401-00039,1,2024-01-11,2024-01-12,C0011,Julia Lima,Consumer,Brazil,Southeast,MG,Belo Horizonte,P011,ErgoSeat Mesh,Furniture,Chairs,580.45,2,298.66,597.32,0.0282,16.87,377.69,202.76,Online,Ana Costa,0
ORD-202401-00039,2,2024-01-11,2024-01-12,C0011,Julia Lima,Consumer,Brazil,Southeast,MG,Belo Horizonte,P010,FocusCam Pro,Technology,Accessories,476.22,5,99.75,498.75,0.0452,22.53,284.13,192.09,Online,Ana Costa,0
ORD-202401-00048,1,2024-01-11,2024-01-12,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P018,Compact Side Table,Furniture,Tables,382.42,3,133.45,400.35,0.0448,17.93,287.66,94.76,Online,Henrique Souza,0
ORD-202401-00069,1,2024-01-11,2024-01-13,C0099,Beatriz Santos,Consumer,Brazil,Northeast,CE,Fortaleza,P016,ModShelf Plus,Furniture,Storage,825.73,4,207.28,829.12,0.0041,3.39,569.35,256.38,Retail Stores,Felipe Santos,0
ORD-202401-00071,1,2024-01-11,2024-01-13,C0128,Alice Souza,Consumer,Brazil,Northeast,BA,Salvador,P006,InkFlow Compact,Technology,Printers,458.13,2,239.41,478.82,0.0432,20.69,378.56,79.56,Online,Eduarda Lima,0
ORD-202401-00071,2,2024-01-11,2024-01-13,C0128,Alice Souza,Consumer,Brazil,Northeast,BA,Salvador,P013,LiftDesk 120,Furniture,Desks,3136.57,5,667.51,3337.55,0.0602,200.98,2390.25,746.32,Online,Eduarda Lima,0
ORD-202401-00083,1,2024-01-11,2024-01-13,C0203,Capital Services Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P018,Compact Side Table,Furniture,Tables,379.66,3,131.24,393.72,0.0357,14.06,280.83,98.83,Online,Larissa Araujo,0
ORD-202401-00083,2,2024-01-11,2024-01-13,C0203,Capital Services Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P019,Premium Paper Pack,Office Supplies,Paper,137.49,7,19.98,139.86,0.017,2.37,97.28,40.2,Online,Larissa Araujo,0
ORD-202401-00083,3,2024-01-11,2024-01-13,C0203,Capital Services Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P021,Exec Binder Set,Office Supplies,Binders,222.29,8,28.76,230.08,0.0338,7.79,120.88,101.41,Online,Larissa Araujo,0
ORD-202401-00083,4,2024-01-11,2024-01-13,C0203,Capital Services Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P024,Marker Kit,Office Supplies,Writing,112.92,8,14.65,117.2,0.0365,4.28,58.72,54.2,Online,Larissa Araujo,0
ORD-202401-00096,1,2024-01-11,2024-01-14,C0059,Eduardo Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P010,FocusCam Pro,Technology,Accessories,397.36,4,104.88,419.52,0.0528,22.16,228.64,168.72,Retail Stores,Ana Costa,0
ORD-202401-00096,2,2024-01-11,2024-01-14,C0059,Eduardo Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P019,Premium Paper Pack,Office Supplies,Paper,128.31,6,21.7,130.2,0.0146,1.89,83.72,44.58,Retail Stores,Ana Costa,0
ORD-202401-00171,1,2024-01-11,2024-01-15,C0029,Vanessa Almeida,Consumer,Brazil,North,PA,Belem,P022,Economy Binder Set,Office Supplies,Binders,205.59,11,19.05,209.55,0.0189,3.96,114.56,91.02,Direct Sales,Joao Pires,0
ORD-202401-00016,1,2024-01-12,2024-01-17,C0109,Vertex Supply Ltd.,Small Business,Brazil,South,SC,Florianopolis,P021,Exec Binder Set,Office Supplies,Binders,210.94,7,31.02,217.14,0.0285,6.2,108.73,102.21,Online,Mateus Ribeiro,0
ORD-202401-00100,1,2024-01-12,2024-01-18,C0194,Pioneer Supply Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P022,Economy Binder Set,Office Supplies,Binders,406.03,22,18.85,414.7,0.0209,8.67,213.26,192.76,Distributors,Eduarda Lima,0
ORD-202401-00126,1,2024-01-12,2024-01-16,C0194,Pioneer Supply Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P002,ApexBook 15 Pro,Technology,Laptops,5743.39,3,1965.55,5896.65,0.026,153.26,4460.32,1283.06,Retail Stores,Eduarda Lima,0
ORD-202401-00126,2,2024-01-12,2024-01-16,C0194,Pioneer Supply Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P009,TypeEdge Keyboard,Technology,Accessories,286.39,4,72.95,291.8,0.0185,5.41,160.72,125.67,Retail Stores,Eduarda Lima,0
ORD-202401-00129,1,2024-01-12,2024-01-17,C0028,Sterling Distribution Ltd.,Small Business,Brazil,South,PR,Curitiba,P015,SteelStore Cabinet,Furniture,Storage,370.89,1,379.95,379.95,0.0238,9.06,238.4,132.49,Retail Stores,Mateus Ribeiro,0
ORD-202401-00129,2,2024-01-12,2024-01-17,C0028,Sterling Distribution Ltd.,Small Business,Brazil,South,PR,Curitiba,P025,Shipping Labels,Office Supplies,Labels,134.93,12,11.31,135.72,0.0058,0.79,60.31,74.62,Retail Stores,Mateus Ribeiro,0
ORD-202401-00149,1,2024-01-12,2024-01-15,C0120,Aurora Distribution Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P023,Gel Pen Box,Office Supplies,Writing,164.64,15,11.41,171.15,0.038,6.51,84.86,79.79,Retail Stores,Ana Costa,0
ORD-202401-00149,2,2024-01-12,2024-01-15,C0120,Aurora Distribution Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P012,TaskSeat Essential,Furniture,Chairs,649.8,4,167.59,670.36,0.0307,20.56,447.69,202.11,Retail Stores,Ana Costa,0
ORD-202401-00034,1,2024-01-13,2024-01-15,C0019,Capital Distribution Ltd.,Small Business,Brazil,Northeast,PE,Recife,P010,FocusCam Pro,Technology,Accessories,562.81,6,95.74,574.44,0.0202,11.63,340.91,221.89,Online,Eduarda Lima,0
ORD-202401-00034,2,2024-01-13,2024-01-15,C0019,Capital Distribution Ltd.,Small Business,Brazil,Northeast,PE,Recife,P024,Marker Kit,Office Supplies,Writing,86.49,6,14.69,88.14,0.0187,1.65,45.57,40.92,Online,Eduarda Lima,0
ORD-202401-00035,1,2024-01-13,2024-01-20,C0023,TrueNorth Group Ltd.,Small Business,Brazil,South,RS,Porto Alegre,P011,ErgoSeat Mesh,Furniture,Chairs,1135.45,4,293.3,1173.2,0.0322,37.75,740.92,394.53,Distributors,Carla Nogueira,0
ORD-202401-00035,2,2024-01-13,2024-01-20,C0023,TrueNorth Group Ltd.,Small Business,Brazil,South,RS,Porto Alegre,P023,Gel Pen Box,Office Supplies,Writing,217.28,18,12.41,223.38,0.0273,6.1,104.96,112.33,Distributors,Carla Nogueira,0
ORD-202401-00130,1,2024-01-13,2024-01-15,C0151,Caio Martins,Consumer,Brazil,Northeast,CE,Fortaleza,P002,ApexBook 15 Pro,Technology,Laptops,5649.71,3,1899.15,5697.45,0.0084,47.74,4519.89,1129.82,Online,Felipe Santos,0
ORD-202401-00130,2,2024-01-13,2024-01-15,C0151,Caio Martins,Consumer,Brazil,Northeast,CE,Fortaleza,P001,ApexBook 13,Technology,Laptops,1308.65,1,1365.88,1365.88,0.0419,57.23,1128.21,180.44,Online,Felipe Santos,0
ORD-202401-00161,1,2024-01-13,2024-01-14,C0195,Rafael Almeida,Consumer,Brazil,North,TO,Palmas,P001,ApexBook 13,Technology,Laptops,2969.59,2,1543.73,3087.46,0.0382,117.87,2344.82,624.77,Online,Isabela Duarte,0
ORD-202401-00161,2,2024-01-13,2024-01-14,C0195,Rafael Almeida,Consumer,Brazil,North,TO,Palmas,P017,Forum Meeting Table,Furniture,Tables,1038.73,1,1096.6,1096.6,0.0528,57.87,823.52,215.21,Online,Isabela Duarte,0
ORD-202401-00068,1,2024-01-14,2024-01-17,C0028,Sterling Distribution Ltd.,Small Business,Brazil,South,PR,Curitiba,P028,Folder Kit,Office Supplies,Filing,152.86,9,17.33,155.97,0.0199,3.11,77.03,75.83,Direct Sales,Mateus Ribeiro,0
ORD-202401-00068,2,2024-01-14,2024-01-17,C0028,Sterling Distribution Ltd.,Small Business,Brazil,South,PR,Curitiba,P002,ApexBook 15 Pro,Technology,Laptops,1897.73,1,1938.74,1938.74,0.0212,41.01,1449.67,448.07,Direct Sales,Mateus Ribeiro,0
ORD-202401-00091,1,2024-01-14,2024-01-18,C0135,Beatriz Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P024,Marker Kit,Office Supplies,Writing,174.41,12,15.1,181.2,0.0375,6.79,92.19,82.21,Online,Bruno Almeida,0
ORD-202401-00095,1,2024-01-14,2024-01-19,C0056,Lighthouse Trading S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P011,ErgoSeat Mesh,Furniture,Chairs,1415.16,5,303.14,1515.7,0.0663,100.54,953.79,461.37,Distributors,Ana Costa,0
ORD-202401-00095,2,2024-01-14,2024-01-19,C0056,Lighthouse Trading S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P008,FlexMouse Wireless,Technology,Accessories,544.53,16,35.8,572.8,0.0493,28.27,337.64,206.9,Distributors,Ana Costa,0
